Establishment_id,Name,Category,Inspection_date,Inspection_results,City,State,Zip,Address_line_1,Address_line_2,Food_from_approved_source,Food_protected_from_contamination,Ill_workers_restricted,Proper_hand_washing,Cooling_time_and_temperature,Cold_holding_temperature,Hot_holding_temperature,Cooking_time_and_temperature,Reheating_time_and_temperature,Hot_and_cold_running_water_provided,Proper_sewage_disposal,No_bare_hand_contact,Adequate_hand_washing_facilities,Rodent_and_insects,Food_contact_surfaces_and_equipment,Inspection_type,Owner,Type,Location
1157,PLATO'S DINER,N/A,2/11/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,TONY AKARAS,Food Establishments,POINT (-76.937983 38.978263)
1157,PLATO'S DINER,N/A,4/28/2014 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Food Complaint,TONY AKARAS,Food Establishments,POINT (-76.937983 38.978263)
1157,PLATO'S DINER,N/A,6/5/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7150 BALTIMORE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Food Complaint,TONY AKARAS,Food Establishments,POINT (-76.937983 38.978263)
1157,PLATO'S DINER,N/A,7/21/2011 0:00,------,COLLEGE PARK,MD,20740,7150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,TONY AKARAS,Food Establishments,POINT (-76.937983 38.978263)
1157,PLATO'S DINER,N/A,4/24/2015 0:00,------,COLLEGE PARK,MD,20740,7150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,TONY AKARAS,Food Establishments,POINT (-76.937983 38.978263)
1157,PLATO'S DINER,N/A,4/28/2014 0:00,------,COLLEGE PARK,MD,20740,7150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,TONY AKARAS,Food Establishments,POINT (-76.937983 38.978263)
1157,PLATO'S DINER,N/A,6/16/2015 0:00,------,COLLEGE PARK,MD,20740,7150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,TONY AKARAS,Food Establishments,POINT (-76.937983 38.978263)
1157,PLATO'S DINER,N/A,2/11/2015 0:00,------,COLLEGE PARK,MD,20740,7150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,TONY AKARAS,Food Establishments,POINT (-76.937983 38.978263)
15974,Dunkin Donuts,Fast Food - Chain,10/1/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4500 COLLEGE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,USMAN CHAUDHEY,Food Establishments,POINT (-76.937037 38.981949)
15974,Dunkin Donuts,Fast Food - Chain,10/1/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4500 COLLEGE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,USMAN CHAUDHEY,Food Establishments,POINT (-76.937037 38.981949)
15974,Dunkin Donuts,Fast Food - Chain,10/1/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4500 COLLEGE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,USMAN CHAUDHEY,Food Establishments,POINT (-76.937037 38.981949)
15974,Dunkin Donuts,Fast Food - Chain,4/1/2021 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,4500 COLLEGE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,USMAN CHAUDHEY,Food Establishments,POINT (-76.937037 38.981949)
14216,DUNKIN DONUTS,Fast Food - Chain,1/30/2020 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4211 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,USMAN CHAUDHRY,Food Establishments,POINT (-76.943291 38.981219)
14216,DUNKIN DONUTS,Fast Food - Chain,5/21/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4211 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,USMAN CHAUDHRY,Food Establishments,POINT (-76.943291 38.981219)
2077,DUNKIN DONUTS,Fast Food - Chain,10/26/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,N,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,USMAN CHAUDHRY,Food Establishments,POINT (-76.924486 39.022651)
14216,DUNKIN DONUTS,Fast Food,10/31/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4211 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,USMAN CHAUDHRY,Food Establishments,POINT (-76.943291 38.981219)
14216,DUNKIN DONUTS,Fast Food,6/18/2019 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4211 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,USMAN CHAUDHRY,Food Establishments,POINT (-76.943291 38.981219)
14216,DUNKIN DONUTS,Fast Food,7/2/2019 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,4211 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,USMAN CHAUDHRY,Food Establishments,POINT (-76.943291 38.981219)
1552,NU VEGAN CAFE & CATERING,Full Service,11/26/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933738 38.991271)
1552,NU VEGAN CAFE & CATERING,Restaurant,12/22/2021 0:00,Facility Closed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Other,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933729 38.99129)
1552,NU VEGAN CAFE & CATERING,Full Service,5/3/2018 0:00,Facility Closed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Other,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933738 38.991271)
1552,NU VEGAN CAFE & CATERING,Full Service,8/8/2019 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933738 38.991271)
1552,NU VEGAN CAFE & CATERING,Full Service,6/27/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933738 38.991271)
1552,NU VEGAN CAFE & CATERING,Full Service,3/13/2017 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933738 38.991271)
1552,NU VEGAN CAFE & CATERING,Full Service,10/5/2017 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933738 38.991271)
1552,NU VEGAN CAFE & CATERING,Full Service,12/12/2018 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933738 38.991271)
1552,NU VEGAN CAFE & CATERING,Full Service,11/16/2017 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933738 38.991271)
7505,CASEYS COFFEE,Coffee Shop,2/13/2020 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,3711 CAMPUS DR,F,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Veronica Lee,Food Establishments,POINT (-76.949424 38.984745)
7505,CASEYS COFFEE,Carry-out,3/4/2019 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,3711 CAMPUS DR,F,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Veronica Lee,Food Establishments,POINT (-76.949424 38.984745)
7505,CASEYS COFFEE,Carry-out,10/26/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,3711 CAMPUS DR,F,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Veronica Lee,Food Establishments,POINT (-76.949424 38.984745)
7505,CASEYS COFFEE,Carry-out,6/29/2017 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,3711 CAMPUS DR,F,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,Veronica Lee,Food Establishments,POINT (-76.949424 38.984745)
7505,CASEYS COFFEE,Carry-out,10/22/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,3711 CAMPUS DR,F,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,Veronica Lee,Food Establishments,POINT (-76.949424 38.984745)
7505,CASEYS COFFEE,Coffee Shop,7/22/2021 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,3711 CAMPUS DR,F,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Veronica Lee,Food Establishments,POINT (-76.949424 38.984745)
7505,CASEYS COFFEE,Carry-out,9/6/2019 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,3711 CAMPUS DR,F,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Veronica Lee,Food Establishments,POINT (-76.949424 38.984745)
7505,CASEYS COFFEE,Carry-out,1/30/2015 0:00,------,COLLEGE PARK,MD,20740,3711 CAMPUS DR,F,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Veronica Lee,Food Establishments,POINT (-76.949424 38.984745)
16076,FIVE GUYS BURGERS AND FRIES,Fast Food - Chain,8/14/2020 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7346 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,VICTOR MITCHELL,Food Establishments,POINT (-76.937981 38.980567)
16076,FIVE GUYS BURGERS AND FRIES,Fast Food - Chain,10/15/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7346 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,VICTOR MURRELL,Food Establishments,POINT (-76.937981 38.980549)
16076,FIVE GUYS BURGERS AND FRIES,Fast Food - Chain,3/26/2021 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,7346 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,VICTOR MURRELL,Food Establishments,POINT (-76.937981 38.980567)
1745,BEST WESTERN PLUS COLLEGE PARK HOTEL,Hotel,12/10/2019 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Vipul Patel,Food Establishments,POINT (-76.932487 38.994112)
1745,BEST WESTERN PLUS COLLEGE PARK HOTEL,Hotel,10/5/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Vipul Patel,Food Establishments,POINT (-76.932492 38.994111)
1745,BEST WESTERN PLUS COLLEGE PARK HOTEL,Hotel,10/5/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Vipul Patel,Food Establishments,POINT (-76.932492 38.994111)
1745,BEST WESTERN PLUS COLLEGE PARK HOTEL,Hotel,10/5/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Vipul Patel,Food Establishments,POINT (-76.932492 38.994111)
1745,BEST WESTERN PLUS COLLEGE PARK HOTEL,Hotel,1/3/2019 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Vipul Patel,Food Establishments,POINT (-76.932487 38.994112)
1745,BEST WESTERN PLUS COLLEGE PARK HOTEL,Hotel,3/27/2018 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Vipul Patel,Food Establishments,POINT (-76.932487 38.994112)
